date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2013-01-30,1.3,-0.3,-1.25,-3.8,,-4,99,95.8,95.5,92,0.2,-0.9,-0.9,-2.1,15,4.42,7.5,0,,,102.55,102.37,102.34,102.12,97.26,97.08,97.06,96.86,16100,10325,8150,200,3,2.5,2.5,2.1,19.2,0,0,0,0,1.8,0,0,22,07:34:00,16:49:00,9.25,7.57,16.82,,,4,4,0,1,,,,,,,,,,,,,
2013-01-29,3.4,-0.38,0,-3.4,,-5,99,87.4,80.5,62,-0.6,-2.4,-2.4,-4.1,13,4.67,6.5,0,,,102.38,102.14,101.96,101.54,97.1,96.86,96.69,96.28,16100,11441.7,8150,200,2.9,2.3,2.2,1.5,18,0,0,0,0,0.5,0,4.2,20,07:35:00,16:47:00,9.2,7.58,16.78,,,1,3,-1,0,,,,,,,,,,,,,
2013-01-28,-0.3,-0.99,-1.2,-2.1,,-6,91,85.3,86,81,-2.4,-3.2,-3.2,-4.1,15,12.3,12,9,,,101.48,101.35,101.35,101.21,96.23,96.1,96.1,95.97,16100,15278.3,9850,3600,1.7,1.6,1.6,1.6,19.2,0,0,0,0,0,0,0,20,07:36:00,16:46:00,9.17,7.6,16.77,,,1,1,0,0,,,,,,,,,,,,,
2013-01-27,1.1,0.02,0.2,-0.7,,-5,96,82.6,86,76,-0.8,-2.6,-2.2,-3.6,22,14.67,15,8,35,20,101.55,101.47,101.46,101.36,96.31,96.23,96.22,96.13,16100,16100,16100,16100,1.9,1.7,1.8,1.6,17.8,0,0,0,0,0.8,0,0,21,07:38:00,16:44:00,9.1,7.63,16.73,,,2,3,-1,0,,,,,,,,,,,,,
2013-01-26,1.9,-0.26,0.04,-1.8,,-4,98,89.8,87.5,77,-0.5,-1.8,-1.6,-2.7,11,3.75,5.5,0,,,101.57,101.48,101.47,101.36,96.33,96.24,96.23,96.13,16100,12945.8,9050,2000,2.4,1.9,2,1.5,18,0,0,0,0,0.5,0,2.4,19,07:39:00,16:42:00,9.05,7.65,16.7,,,1,2,-3,-1,,,,,,,,,,,,,
2013-01-25,2,-0.07,-0.39,-2.8,,-4,93,86.7,87,81,-0.8,-2,-2.2,-3.6,17,8.75,8.5,0,,,102.08,101.82,101.83,101.58,96.81,96.56,96.57,96.34,16100,16100,16100,16100,2.5,1.8,2.1,1.7,18.4,0,0,0,0,0,0,0,21,07:40:00,16:41:00,9.02,7.67,16.68,,,1,1,-2,-2,,,,,,,,,,,,,
2013-01-24,1.1,-0.43,-0.35,-1.8,,-6,83,80.4,80,77,-2.5,-3.4,-3.2,-4,21,14.58,15,9,,,102.42,102.18,102.1,101.78,97.13,96.9,96.82,96.51,16100,16100,16100,16100,2.1,2,2,1.8,18.4,0,0,0,0,1,0,0,21,07:41:00,16:39:00,8.97,7.68,16.65,,,2,2,-1,-1,,,,,,,,,,,,,
2013-01-23,-0.2,-2.89,-2.95,-5.7,,-7,95,88.9,89.5,84,-2.3,-4.5,-4.5,-6.7,11,5.5,5.5,0,,,102.31,101.82,101.86,101.4,96.97,96.52,96.55,96.13,16100,12783.3,8850,1600,2.4,2,2.1,1.8,20.9,0,0,0,0,0,0,2.6,19,07:43:00,16:37:00,8.9,7.72,16.62,,,-1,1,-4,-3,,,,,,,,,,,,,
2013-01-22,-4.2,-5.49,-5.15,-6.1,,-12,92,89.5,89.5,87,-6.2,-6.9,-6.8,-7.3,15,8.29,7.5,0,,,102.89,102.66,102.58,102.28,97.53,97.3,97.24,96.94,16100,16100,16100,16100,2,1.8,1.8,1.7,23.1,0,0,0,0,0,0,0,19,07:44:00,16:36:00,8.87,7.73,16.6,,,-2,-1,-7,-3,,,,,,,,,,,,,
2013-01-21,-2.5,-3.58,-3.45,-4.4,,-9,93,88.1,89.5,86,-4.5,-5.3,-5.2,-6,9,4.83,4.5,0,,,103.26,103.04,103.07,102.87,97.9,97.68,97.71,97.51,16100,15295.8,10450,4800,2.1,1.8,1.8,1.4,21.4,0,0,0,0,0,0,0,19,07:45:00,16:34:00,8.82,7.75,16.57,,,-2,-2,-5,-5,,,,,,,,,,,,,
2013-01-20,-2.4,-3.02,-3.2,-4,,-7,92,89,89,86,-4.2,-4.6,-4.5,-4.9,9,4.29,4.5,0,,,103.67,103.48,103.46,103.25,98.28,98.11,98.08,97.89,16100,14100,12900,9700,1.8,1.7,1.7,1.6,21.2,0,0,0,0,0,0,0,20,07:46:00,16:33:00,8.78,7.77,16.55,,,-2,0,-5,-5,,,,,,,,,,,,,
2013-01-19,-2.3,-3.23,-3.35,-4.4,,-7,91,87.6,88.5,86,-4.5,-5,-5.1,-5.7,9,4.71,4.5,0,,,103.51,103.27,103.26,103.01,98.13,97.9,97.9,97.67,16100,15966.7,14500,12900,2.3,1.7,1.9,1.5,21.4,0,0,0,0,0,0,0,20,07:47:00,16:31:00,8.73,7.78,16.52,,,-1,0,-5,-4,,,,,,,,,,,,,
2013-01-18,-0.5,-2.2,-2.5,-4.5,,-8,88,82.9,82,76,-4,-4.8,-5.2,-6.3,18,12,13,8,,,102.98,102.7,102.76,102.53,97.64,97.37,97.43,97.22,16100,16100,16100,16100,1.6,1.6,1.6,1.5,20.5,0,0,0,0,0.3,0,0,20,07:48:00,16:29:00,8.68,7.8,16.48,,,0,1,-5,-5,,,,,,,,,,,,,
2013-01-17,-1.9,-3.05,-3.09,-4.3,,-9,88,84.8,84.5,81,-4.6,-5.3,-5.3,-6,26,15.29,15,4,44,17,103.66,103.21,103.17,102.68,98.26,97.84,97.81,97.35,16100,16100,16100,16100,1.9,1.7,1.8,1.6,21.1,0,0,0,0,0,0,0,21,07:48:00,16:28:00,8.67,7.8,16.47,,,-1,0,-4,-4,,,,,,,,,,,,,
2013-01-16,-3.9,-4.69,-7.05,-10.2,,-10,90,86.1,86,82,-6,-6.7,-6.7,-7.3,13,8.21,8.5,4,,,103.91,103.8,103.78,103.65,98.46,98.37,98.36,98.25,16100,16033.3,15300,14500,2,1.9,1.8,1.7,25.1,0,0,0,0,0,0,0,21,07:49:00,16:26:00,8.62,7.82,16.43,,,-2,-2,-7,-7,,,,,,,,,,,,,
2013-01-15,-3.6,-5.75,-7.7,-11.8,,-12,95,87.3,88,81,-6,-7.6,-8.8,-11.6,9,3.67,4.5,0,,,103.82,103.69,103.63,103.45,98.41,98.28,98.24,98.07,16100,14166.7,12100,8100,2.4,2.1,2.1,1.9,25.7,0,0,0,0,0,0,0,22,07:50:00,16:25:00,8.58,7.83,16.42,,,1,2,-10,-2,,,,,,,,,,,,,
2013-01-14,-3.2,-5.1,-5.25,-7.3,,-9,94,86.8,83,72,-6.1,-7,-7.4,-8.7,13,3.58,6.5,0,,,103.4,103.11,103.18,102.96,98.02,97.72,97.79,97.56,16100,11987.5,8850,1600,2.9,2.4,2.5,2,23.2,0,0,0,0,0.3,0,0.8,22,07:51:00,16:24:00,8.55,7.85,16.4,,,-4,-3,-4,-4,,,,,,,,,,,,,
2013-01-13,-6.5,-10.05,-12.15,-17.8,,-21,92,86,84,76,-8.5,-12,-13.7,-18.8,11,5.29,5.5,0,,,103.56,103.38,103.39,103.22,98.06,97.91,97.93,97.8,16100,14508.3,9850,3600,2.6,2.2,2.3,2,30.1,0,0,0,0,0,0,2.2,21,07:52:00,16:22:00,8.5,7.87,16.37,,,-8,-7,-10,-8,,,,,,,,,,,,,
2013-01-12,-6.4,-11.37,-12.2,-18,,-22,92,82.5,81,70,-10.9,-13.9,-14.4,-18,11,4.54,5.5,0,,,103.4,103.23,103.18,102.96,97.89,97.75,97.7,97.52,16100,16100,16100,16100,2.7,2.3,2.3,1.9,30.2,0,0,0,0,0,0,0,21,07:52:00,16:21:00,8.48,7.87,16.35,,,-7,-7,-10,-9,,,,,,,,,,,,,
2013-01-11,-2.9,-7.09,-9.6,-16.3,,-19,91,72.5,73,55,-8.7,-11.4,-13.8,-18.8,13,5.71,6.5,0,,,102.98,102.69,102.59,102.2,97.53,97.32,97.21,96.89,16100,16100,16100,16100,3,2.4,2.5,2,27.6,0,0,0,0,0,0,0,21,07:53:00,16:19:00,8.43,7.88,16.32,,,-3,-2,-9,-9,,,,,,,,,,,,,
2013-01-10,1.2,-2.88,-3.35,-7.9,,-11,92,70.5,72.5,53,-1,-7.7,-5.6,-10.2,24,7.52,12,0,32,36,102.15,101.79,101.65,101.15,96.84,96.51,96.39,95.94,16100,16100,16100,16100,3.1,2.3,2.5,1.9,21.4,0,0,0,0,0,0,0,22,07:53:00,16:18:00,8.42,7.88,16.3,,,-2,0,-6,-6,,,,,,,,,,,,,
2013-01-09,3.6,1.03,0.4,-2.8,,-4,97,93.2,92.5,88,1.5,0,-0.9,-3.3,17,7,8.5,0,,,101.07,100.55,100.7,100.34,95.86,95.36,95.51,95.16,16100,15162.5,11250,6400,3.4,2.4,2.6,1.8,17.6,0,0,0,0,6.6,1,0,29,07:54:00,16:17:00,8.38,7.9,16.28,,,3,5,-5,-5,,,,,,,,,,,,,
2013-01-08,0.9,-2.09,-3,-6.9,,-7,99,92.4,88.5,78,-1.1,-3.2,-4,-6.8,15,5.25,7.5,0,,,102,101.48,101.29,100.59,96.72,96.22,96.05,95.38,16100,10187.5,8850,1600,2.8,2.2,2.2,1.7,21,0,0,0,0,1.3,0.2,6.8,24,07:54:00,16:15:00,8.35,7.9,16.25,,,-1,0,0,2,,,,,,,,,,,,,
2013-01-07,1.3,-1.09,-0.99,-3.3,,-7,97,90.2,88,79,-1.2,-2.5,-2.4,-3.6,18,10.08,9,0,,,101.83,101.28,101.39,100.96,96.56,96.04,96.15,95.74,16100,11895.8,8350,600,2.1,1.8,1.8,1.5,19,0,0,0,0,1.8,0,9,16,07:55:00,16:14:00,8.32,7.92,16.23,,,0,1,-3,-2,,,,,,,,,,,,,
2013-01-06,0.1,-0.76,-1.4,-2.9,,-6,97,82.9,86.5,76,-2.5,-3.3,-3.3,-4.1,21,14,13,5,32,17,102.08,101.95,101.97,101.85,96.79,96.67,96.69,96.59,16100,13833.3,9450,2800,2.2,1.8,1.9,1.6,19.4,0,0,0,0,1,0,2,18,07:55:00,16:13:00,8.3,7.92,16.22,,,-1,0,-3,-3,,,,,,,,,,,,,
2013-01-05,-2.2,-2.92,-3.45,-4.7,,-7,97,89.7,88,79,-2.9,-4.4,-4.5,-6.1,11,4.79,5.5,0,,,103.15,102.71,102.62,102.08,97.8,97.38,97.29,96.78,16100,10645.8,8450,800,2.2,1.9,2,1.7,21.4,0,0,0,0,0,0,6.2,13,07:55:00,16:12:00,8.28,7.92,16.2,,,-1,-1,-4,-4,,,,,,,,,,,,,
2013-01-04,-1.6,-2.61,-4.4,-7.2,,-7,89,79.7,79.5,70,-5,-5.7,-6.1,-7.2,11,6.79,5.5,0,,,103.18,103.04,102.98,102.78,97.82,97.68,97.63,97.44,16100,14825,9650,3200,2.3,2,2.1,1.9,22.4,0,0,0,0,0,0,0.4,13,07:56:00,16:11:00,8.25,7.93,16.18,,,-1,-1,-5,-5,,,,,,,,,,,,,
2013-01-03,-2.9,-4.8,-6.3,-9.7,,-11,90,76.5,78.5,67,-7,-8.4,-8.8,-10.6,9,4.92,4.5,0,,,103.34,103.02,103.05,102.77,97.96,97.65,97.67,97.39,16100,16100,16100,16100,2.2,1.9,1.9,1.6,24.3,0,0,0,0,0,0,0,13,07:56:00,16:10:00,8.23,7.93,16.17,,,-3,-2,-6,-6,,,,,,,,,,,,,
2013-01-02,-2.2,-3.48,-3.25,-4.3,,-9,89,77.4,79.5,70,-4.9,-6.9,-6.3,-7.8,15,9.21,9.5,4,,,103.84,103.62,103.61,103.38,98.45,98.24,98.22,98,16100,15833.3,12900,9700,1.9,1.8,1.8,1.6,21.2,0,0,0,0,0,0,0,14,07:56:00,16:08:00,8.2,7.93,16.13,,,-3,-3,-5,-5,,,,,,,,,,,,,
2013-01-01,-1.6,-3.38,-6.2,-10.8,,-9,94,88,87.5,81,-3.8,-5.1,-6,-8.1,17,4.79,8.5,0,,,103.87,103.72,103.68,103.48,98.44,98.32,98.26,98.08,16100,16100,16100,16100,2.4,1.9,2,1.7,24.2,0,0,0,0,0,0,0,14,07:56:00,16:07:00,8.18,7.93,16.12,,,-3,-3,-7,-7,,,,,,,,,,,,,
2012-12-31,-2,-4.04,-4.8,-7.6,,-12,96,86.2,88,80,-4.9,-6,-7.6,-10.3,15,7.29,7.5,0,,,103.46,103.08,103.13,102.81,98.05,97.72,97.77,97.48,16100,15966.7,14500,12900,2.3,1.9,2,1.7,22.8,0,0,0,0,0,0,0,14,07:56:00,16:06:00,8.17,7.93,16.1,,,-3,-3,-6,-5,,,,,,,,,,,,,
2012-12-30,0.4,-2.74,-2.7,-5.8,,-8,98,91,85.5,73,-3,-4.1,-4.3,-5.7,13,4.29,6.5,0,,,102.84,102.71,102.7,102.56,97.5,97.38,97.38,97.25,16100,16100,16100,16100,2.3,1.9,2,1.7,20.7,0,0,0,0,2,0,0,14,07:56:00,16:06:00,8.17,7.93,16.1,,,-2,0,-6,-6,,,,,,,,,,,,,
2012-12-29,-0.5,-1.45,-1.7,-2.9,,-5,97,94.5,94,91,-1.6,-2.2,-2.5,-3.3,9,5.21,4.5,0,,,102.56,102.36,102.39,102.23,97.25,97.06,97.1,96.94,16100,9920.8,8650,1200,2.6,1.9,2.1,1.6,19.7,0,0,0,0,2.1,0,3.6,11,07:56:00,16:05:00,8.15,7.93,16.08,,,1,1,-3,-3,,,,,,,,,,,,,
2012-12-28,1.4,0.25,0.19,-1,,-5,93,84.3,85,77,-1.3,-2.1,-2,-2.8,15,8.92,9.5,4,,,102.4,102.32,102.29,102.18,97.11,97.05,97.01,96.92,16100,14741.7,9450,2800,1.8,1.7,1.7,1.6,17.8,0,0,0,0,0,0,2.8,0,07:56:00,16:04:00,8.13,7.93,16.07,,,-1,1,-2,-2,,,,,,,,,,,,,
2012-12-27,1.6,0.04,-1.05,-3.7,,-4,97,89.8,89.5,82,-0.8,-1.5,-1.7,-2.6,9,4.67,4.5,0,,,102.17,101.88,101.88,101.59,96.91,96.61,96.62,96.33,16100,14562.5,11250,6400,2.5,1.8,2,1.4,19.1,0,0,0,0,0.5,0,0,0,07:56:00,16:03:00,8.12,7.93,16.05,,,1,1,-2,-2,,,,,,,,,,,,,
2012-12-26,-0.1,-2,-2.29,-4.5,,-6,98,93.1,89,80,-1.9,-3,-3.2,-4.6,8,2.96,4,0,,,101.54,101.27,101.33,101.11,96.28,96.02,96.07,95.86,16100,12712.5,9650,3200,2.6,2,2,1.5,20.3,0,0,0,0,0,0,0.2,10,07:55:00,16:02:00,8.12,7.92,16.03,,,-1,0,-4,-3,,,,,,,,,,,,,
2012-12-25,-1.7,-2.98,-4.25,-6.8,,-9,95,86.9,87,79,-3.6,-4.9,-5.1,-6.6,18,6.62,9,0,,,102.31,101.62,101.75,101.19,97.02,96.35,96.47,95.92,16100,15091.7,10450,4800,2.2,1.6,1.8,1.3,22.2,0,0,0,0,0,0,0.6,10,07:55:00,16:02:00,8.12,7.92,16.03,,,0,0,-3,-3,,,,,,,,,,,,,
2012-12-24,1,-0.81,-1.4,-3.8,,-7,98,87.8,89.5,81,-1.1,-2.6,-2.8,-4.5,21,11.21,10.5,0,,,102.37,101.89,101.71,101.04,97.08,96.62,96.45,95.82,16100,16100,16100,16100,2,1.7,1.7,1.4,19.4,0,0,0,0,0,0,0,11,07:55:00,16:01:00,8.1,7.92,16.02,,,-1,0,-5,-4,,,,,,,,,,,,,
2012-12-23,1.1,-1.52,-1.6,-4.3,,-7,99,95.5,93,87,-0.2,-2.2,-2.2,-4.1,17,4.46,8.5,0,,,101.25,101.04,101.07,100.89,96.01,95.8,95.84,95.66,16100,14291.7,8850,1600,2.1,1.8,1.7,1.3,19.6,0,0,0,0,0.3,0,0,12,07:55:00,16:00:00,8.08,7.92,16,,,0,1,-2,-2,,,,,,,,,,,,,
2012-12-22,1.3,-0.26,-0.49,-2.3,,-4,99,94.9,92.5,86,0,-1,-1.1,-2.2,18,5.71,9,0,,,101.04,100.65,100.65,100.27,95.81,95.45,95.45,95.09,16100,10883.3,9050,2000,2.4,2,2,1.7,18.5,0,0,0,0,2.1,0,2.2,10,07:54:00,16:00:00,8.1,7.9,16,,,1,1,-2,-2,,,,,,,,,,,,,
2012-12-21,3.2,-2.54,-2.49,-8.2,,-10,98,92.3,90,82,-1.7,-3.7,-4.9,-8.1,13,4.09,6.5,0,,,101.47,101.29,101.26,101.06,96.24,96.04,96.03,95.83,16100,13808.7,8250,400,2.8,2.3,2.2,1.6,20.5,0,0,0,0,0.6,0,0.6,11,07:54:00,15:59:00,8.08,7.9,15.98,,,0,0,-3,-3,,,,,,,,,,,,,
2012-12-20,5.5,2.41,2.15,-1.2,,-2,97,74.5,77.5,58,-0.3,-1.8,-2,-3.8,37,13.04,18.5,0,56,14,101.16,100.61,100.75,100.33,95.93,95.43,95.56,95.18,16100,16033.3,15300,14500,3.2,2.4,2.5,1.9,15.8,0,0,0,0,2.1,0,0,15,07:53:00,15:59:00,8.1,7.88,15.98,,,3,3,-4,-4,,,,,,,,,,,,,
2012-12-19,2.1,-3.02,-4.75,-11.6,,-11,94,83.8,76.5,59,-3.6,-5.5,-6.5,-9.4,33,10.33,16.5,0,50,13,101.58,101.24,101.2,100.82,96.28,95.96,95.95,95.62,16100,15633.3,12100,8100,3,2.6,2.7,2.4,22.8,0,0,0,0,0,0,0.8,12,07:53:00,15:58:00,8.08,7.88,15.97,,,-2,-2,-1,-1,,,,,,,,,,,,,
2012-12-18,1.8,-6.14,-4.55,-10.9,,-11,97,86.3,80.5,64,-5.6,-8.2,-8.8,-11.9,15,4.46,7.5,0,,,101.58,101.32,101.21,100.83,96.24,96.04,95.93,95.62,16100,16100,16100,16100,,,,,22.6,0,0,0,0,0,0,0,15,07:52:00,15:58:00,8.1,7.87,15.97,,,-1,-1,-8,-8,,,,,,,,,,,,,
2012-12-17,2.7,-0.49,-0.14,-3,,-6,98,87.8,78,58,-0.8,-2.5,-3.4,-6,28,7.21,14,0,41,20,100.74,99.49,99.69,98.65,95.53,94.34,94.53,93.53,16100,13179.2,8450,800,2.1,1.8,1.8,1.6,18.1,0,0,0,0,2.6,0,3,13,07:51:00,15:58:00,8.12,7.85,15.97,,,0,0,-3,-2,,,,,,,,,,,,,
2012-12-16,-0.2,-3.36,-4.25,-8.3,,-10,98,91.4,87,76,-2.1,-4.6,-5,-7.9,28,6.88,14,0,37,33,100.64,100.13,99.74,98.83,95.41,94.92,94.56,93.7,16100,15433.3,12100,8100,2.3,2,2,1.7,22.2,0,0,0,0,0,0,0,13,07:50:00,15:57:00,8.12,7.83,15.95,,,-2,-2,-1,-1,,,,,,,,,,,,,
2012-12-15,-1.9,-4.27,-6.4,-10.9,,-10,98,96.8,96.5,95,-2.3,-4.7,-6,-9.6,8,2.71,4,0,,,101.49,100.85,100.87,100.25,96.2,95.58,95.61,95.03,16100,9762.5,8650,1200,2.3,2,2,1.6,24.4,0,0,0,0,0,0,3.8,10,07:50:00,15:57:00,8.12,7.83,15.95,,,0,0,-4,-4,,,,,,,,,,,,,
2012-12-14,1,-3.08,-5.09,-11.2,,-14,99,94.5,93,87,-0.9,-3.9,-6.3,-11.8,11,5.92,5.5,0,,,101.58,101.21,101.24,100.89,96.27,95.96,95.97,95.68,16100,9366.7,8150,200,2.4,1.7,1.9,1.4,23.1,0,0,0,0,5.8,0,1.8,8,07:49:00,15:57:00,8.13,7.82,15.95,,,2,2,-6,-6,,,,,,,,,,,,,
2012-12-13,0.6,-1.43,-2.7,-6,,-7,98,89.7,89,80,-1.2,-2.9,-3.6,-6.1,15,8.83,7.5,0,,,101.68,101.42,101.35,101.02,96.41,96.17,96.11,95.8,16100,11808.7,9050,2000,1.8,1.6,1.6,1.3,20.7,0,0,0,0,6,0,7,1,07:48:00,15:57:00,8.15,7.8,15.95,,,-1,0,-3,-2,,,,,,,,,,,,,
2012-12-12,2.8,0.06,1.09,-0.6,,-2,99,97.2,94,89,0.8,-0.3,-0.3,-1.4,5,2.35,2.5,0,,,101.61,101.04,101.01,100.41,96.37,95.82,95.81,95.24,16100,9500,8650,1200,2,1.7,1.7,1.4,16.9,0,0,0,0,1.3,0,0.4,2,07:47:00,15:57:00,8.17,7.78,15.95,,,2,3,-4,-4,,,,,,,,,,,,,
2012-12-11,2.7,0.98,1.4,0.1,,-1,98,86.9,88.5,79,-0.2,-1,-0.9,-1.6,21,11.88,10.5,0,,,101.21,100.58,100.74,100.27,96,95.4,95.56,95.11,16100,14204.2,9450,2800,1.6,1.5,1.5,1.4,16.6,0,0,0,0,0.3,0,2,2,07:46:00,15:57:00,8.18,7.77,15.95,,,2,3,-1,-1,,,,,,,,,,,,,
2012-12-10,1.6,-0.64,-2.04,-5.7,,-8,94,87.8,87.5,81,-0.3,-2.4,-3.1,-5.9,17,6.92,8.5,0,,,102.53,102.18,101.92,101.31,97.21,96.89,96.65,96.09,16100,16100,16100,16100,1.8,1.6,1.6,1.5,20,0,0,0,0,1.1,0,0,2,07:45:00,15:57:00,8.2,7.75,15.95,,,0,0,0,0,,,,,,,,,,,,,
2012-12-09,-1,-2.88,-3.7,-6.4,,-7,95,85.2,85,75,-3.6,-5,-5.8,-8.1,9,3.25,4.5,0,,,103.03,102.73,102.74,102.45,97.69,97.39,97.41,97.13,16100,14437.5,9050,2000,2.2,2,2,1.7,21.7,0,0,0,0,0,0,2.4,0,07:44:00,15:57:00,8.22,7.73,15.95,,,-3,-3,-3,-2,,,,,,,,,,,,,
2012-12-08,1.6,-2.49,-2.34,-6.3,,-9,91,75.3,71.5,52,-4.6,-6.5,-6.5,-8.4,9,4.75,4.5,0,,,102.95,102.42,102.34,101.73,97.61,97.12,97.05,96.48,16100,16100,16100,16100,2.5,2.2,2.2,2,20.3,0,0,0,0,0,0,0,0,07:43:00,15:57:00,8.23,7.72,15.95,,,0,0,-7,-7,,,,,,,,,,,,,
2012-12-07,2.7,0.02,-0.14,-3,,-5,95,87.1,86,77,0.1,-1.9,-2.4,-4.9,13,5.96,6.5,0,,,101.68,101.3,101.34,101,96.43,96.07,96.11,95.79,16100,15262.5,10050,4000,2.4,1.8,1.8,1.3,18.1,0,0,0,0,0.3,0,0.4,0,07:42:00,15:57:00,8.25,7.7,15.95,,,3,3,-3,-3,,,,,,,,,,,,,
2012-12-06,4.9,1.5,1.9,-1.1,,-2,92,79.1,77.5,63,0.4,-1.8,-1.2,-2.9,15,5.29,7.5,0,,,101.9,101.64,101.67,101.43,96.68,96.42,96.45,96.22,16100,16100,16100,16100,2.4,2,2,1.7,16.1,0,0,0,0,0,0.2,0,0,07:41:00,15:58:00,8.28,7.68,15.97,,,5,5,0,0,,,,,,,,,,,,,
2012-12-05,7.4,4.41,3.9,0.4,,,96,54.1,67.5,39,1.5,-4.4,-2.8,-7,30,15.17,15,0,46,20,101.98,101.48,101.11,100.24,96.76,96.3,95.94,95.12,16100,16100,16100,16100,2.9,2.3,2.2,1.6,14.1,0,0,0,0,0.8,0.2,0,0,07:40:00,15:58:00,8.3,7.67,15.97,,,5,6,0,0,,,,,,,,,,,,,
2012-12-04,9.4,5.56,5,0.6,,,95,80.9,78,61,3.7,2.4,2.5,1.4,17,7.04,8.5,0,32,24,100.82,100.4,100.51,100.2,95.67,95.27,95.38,95.08,16100,16100,16100,16100,1.9,1.7,1.6,1.3,13,0,0,0,0,0,1.4,0,0,07:39:00,15:58:00,8.32,7.65,15.97,,,8,9,-1,0,,,,,,,,,,,,,
2012-12-03,7.1,4.27,4.94,2.8,,,88,80.2,77.5,67,2.6,1.1,1.1,-0.5,17,6.79,8.5,0,,,101.59,101.18,101.06,100.54,96.38,96.01,95.89,95.41,16100,16100,16100,16100,2.1,1.8,1.8,1.6,13.1,0,0,0,0,1.4,1.4,0,0,07:37:00,15:59:00,8.37,7.62,15.98,,,5,8,2,4,,,,,,,,,,,,,
2012-12-02,8.9,4.86,4.6,0.3,,-2,93,79.2,73,53,4.1,1.4,1.4,-1.4,22,8.79,11,0,48,16,100.56,99.58,99.75,98.95,95.41,94.51,94.67,93.92,16100,16100,16100,16100,2.2,2,2,1.8,13.4,0,0,0,0,0.5,1.2,0,0,07:36:00,15:59:00,8.38,7.6,15.98,,,7,7,1,2,,,,,,,,,,,,,
2012-12-01,11.9,7.85,8,4.1,,,96,69,69.5,43,4.7,2,1.8,-1,35,13.88,17.5,0,52,16,100.05,99.84,99.8,99.55,94.96,94.76,94.72,94.47,16100,16100,16100,16100,2.2,1.7,1.6,1,10,0,3,1,0,0,,,,07:35:00,16:00:00,8.42,7.58,16,,,8,10,2,3,,,,,,,,,,,,,
2012-11-30,6.4,3.77,3.25,0.1,,,99,94,92,85,4.1,2.9,2.5,0.8,13,5.25,6.5,0,,,100.25,100.03,100.08,99.91,95.11,94.9,94.96,94.8,16100,14362.5,10450,4800,1.7,1.3,1.4,1,14.8,0,0,0,0,2,,,,07:33:00,16:00:00,8.45,7.55,16,,,6,6,4,4,,,,,,,,,,,,,
2012-11-29,5.9,3.28,3.2,0.5,,,97,88.4,88.5,80,3.4,1.5,1.8,0.1,11,4.29,5.5,0,,,101.07,100.73,100.71,100.35,95.88,95.56,95.54,95.21,16100,16100,16100,16100,1.7,1.4,1.5,1.3,14.8,0,0,0,0,0.3,,,,07:32:00,16:01:00,8.48,7.53,16.02,,,4,4,2,2,,,,,,,,,,,,,
2012-11-28,3.5,1.2,0.9,-1.7,,-3,93,85,83.5,74,-0.2,-1.1,-1.2,-2.3,8,3.92,4,0,,,102.11,101.45,101.54,100.97,96.85,96.22,96.31,95.76,16100,16100,16100,16100,2.4,2,1.9,1.4,17.1,0,0,0,0,0,0,0,0,07:31:00,16:02:00,8.52,7.52,16.03,,,3,3,-1,2,,,,,,,,,,,,,
2012-11-27,2.1,-0.57,-1.05,-4.2,,-4,94,85.9,83.5,73,-1.8,-2.7,-3.1,-4.4,13,4,6.5,0,,,102.61,102.42,102.37,102.12,97.29,97.12,97.08,96.86,16100,16100,16100,16100,2.3,1.8,1.8,1.3,19.1,0,0,0,0,0,0,0,0,07:29:00,16:02:00,8.55,7.48,16.03,,,2,2,-3,-2,,,,,,,,,,,,,
2012-11-26,2.4,-2.07,-1.8,-6,,-7,95,86.6,82,69,-2.8,-4.1,-4.7,-6.6,8,2.92,4,0,,,102.94,102.71,102.74,102.54,97.64,97.39,97.43,97.22,16100,16033.3,15300,14500,2.6,2,2.1,1.6,19.8,0,0,0,0,0,0,0,0,07:28:00,16:03:00,8.58,7.47,16.05,,,-1,2,-5,-5,,,,,,,,,,,,,
